Ionic radius ,Temperature,Frequency,Re(Z),Img(Z)
2.06e-10,50,5.5,73400.0,9280.0
2.06e-10,50,5.25,73700.0,9470.0
2.06e-10,50,5.01,73900.0,9460.0
2.06e-10,50,4.79,74300.0,9670.0
2.06e-10,50,4.57,74500.0,9960.0
2.06e-10,50,4.37,74800.0,10300.0
2.06e-10,50,4.17,75200.0,10300.0
2.06e-10,50,3.98,75500.0,10400.0
2.06e-10,50,3.8,75900.0,10900.0
2.06e-10,50,3.63,76000.0,10800.0
2.06e-10,50,3.47,76300.0,10800.0
2.06e-10,50,3.31,76900.0,11100.0
2.06e-10,50,3.16,77100.0,11400.0
2.06e-10,50,3.02,77500.0,11400.0
2.06e-10,50,2.88,77900.0,11600.0
2.06e-10,50,2.75,78300.0,11800.0
2.06e-10,50,2.63,78600.0,12000.0
2.06e-10,50,2.51,79100.0,11900.0
2.06e-10,50,2.4,79500.0,12400.0
2.06e-10,50,2.29,79800.0,12300.0
2.06e-10,50,2.19,80200.0,12500.0
2.06e-10,50,2.09,80800.0,12800.0
2.06e-10,50,2.0,81200.0,12800.0
2.06e-10,50,1.91,81700.0,13100.0
2.06e-10,50,1.82,81900.0,13100.0
2.06e-10,50,1.74,82500.0,13200.0
2.06e-10,50,1.66,82700.0,13300.0
2.06e-10,50,1.58,83200.0,13400.0
2.06e-10,50,1.51,83600.0,13600.0
2.06e-10,50,1.45,84000.0,13800.0
2.06e-10,50,1.38,84600.0,14000.0
2.06e-10,50,1.32,84700.0,14100.0
2.06e-10,50,1.26,85500.0,14100.0
2.06e-10,50,1.2,85800.0,14200.0
2.06e-10,50,1.15,86300.0,14200.0
2.06e-10,50,1.1,86700.0,14500.0
2.06e-10,50,1.05,87200.0,14600.0
2.06e-10,50,1.0,87600.0,14500.0
2.06e-10,65,1000000.0,2210.0,960.0
2.06e-10,65,912000.0,2240.0,1010.0
2.06e-10,65,832000.0,2270.0,1070.0
2.06e-10,65,759000.0,2300.0,1130.0
2.06e-10,65,692000.0,2330.0,1200.0
2.06e-10,65,631000.0,2350.0,1270.0
2.06e-10,65,575000.0,2380.0,1350.0
2.06e-10,65,525000.0,2420.0,1440.0
2.06e-10,65,479000.0,2450.0,1530.0
2.06e-10,65,437000.0,2480.0,1640.0
2.06e-10,65,398000.0,2510.0,1750.0
2.06e-10,65,363000.0,2540.0,1880.0
2.06e-10,65,331000.0,2570.0,2010.0
2.06e-10,65,302000.0,2600.0,2160.0
2.06e-10,65,275000.0,2640.0,2330.0
2.06e-10,65,251000.0,2670.0,2510.0
2.06e-10,65,229000.0,2710.0,2710.0
2.06e-10,65,209000.0,2750.0,2940.0
2.06e-10,65,191000.0,2790.0,3180.0
2.06e-10,65,174000.0,2840.0,3440.0
2.06e-10,65,158000.0,2890.0,3740.0
2.06e-10,65,145000.0,2960.0,4060.0
2.06e-10,65,132000.0,3270.0,4560.0
2.06e-10,65,120000.0,3370.0,4950.0
2.06e-10,65,110000.0,3480.0,5380.0
2.06e-10,65,100000.0,3590.0,5840.0
2.06e-10,65,91200.0,3740.0,6340.0
2.06e-10,65,83200.0,3890.0,6890.0
2.06e-10,65,75900.0,4060.0,7480.0
2.06e-10,65,69200.0,4280.0,8130.0
2.06e-10,65,63100.0,4520.0,8830.0
2.06e-10,65,57500.0,4810.0,9580.0
2.06e-10,65,52500.0,5130.0,10400.0
2.06e-10,65,47900.0,5500.0,11300.0
2.06e-10,65,43700.0,5950.0,12200.0
2.06e-10,65,39800.0,6470.0,13200.0
2.06e-10,65,36300.0,7070.0,14300.0
2.06e-10,65,33100.0,7780.0,15400.0
2.06e-10,65,30200.0,8590.0,16600.0
2.06e-10,65,27500.0,9500.0,17800.0
2.06e-10,65,25100.0,10600.0,19100.0
2.06e-10,65,22900.0,11800.0,20400.0
2.06e-10,65,20900.0,13200.0,21700.0
2.06e-10,65,19100.0,14700.0,23000.0
2.06e-10,65,17400.0,16500.0,24300.0
2.06e-10,65,15800.0,18400.0,25500.0
2.06e-10,65,14500.0,20500.0,26500.0
2.06e-10,65,13200.0,22800.0,27500.0
2.06e-10,65,12000.0,25200.0,28200.0
2.06e-10,65,11000.0,27700.0,28900.0
2.06e-10,65,10000.0,30300.0,29300.0
2.06e-10,65,9120.0,35000.0,29600.0
2.06e-10,65,8320.0,37700.0,29400.0
2.06e-10,65,7590.0,40400.0,28900.0
2.06e-10,65,6920.0,43000.0,28100.0
2.06e-10,65,6310.0,45400.0,27200.0
2.06e-10,65,5750.0,47500.0,26200.0
2.06e-10,65,5250.0,49600.0,25000.0
2.06e-10,65,4790.0,51500.0,23700.0
2.06e-10,65,4370.0,53200.0,22300.0
2.06e-10,65,3980.0,54700.0,21000.0
2.06e-10,65,3630.0,56000.0,19600.0
2.06e-10,65,3310.0,57200.0,18200.0
2.06e-10,65,3020.0,58200.0,17000.0
2.06e-10,65,2750.0,59100.0,15700.0
2.06e-10,65,2510.0,59900.0,14400.0
2.06e-10,65,2290.0,60500.0,13200.0
2.06e-10,65,2090.0,61100.0,12200.0
2.06e-10,65,1910.0,61500.0,11100.0
2.06e-10,65,1740.0,61900.0,10100.0
2.06e-10,65,1580.0,62300.0,9240.0
2.06e-10,65,1450.0,62600.0,8400.0
2.06e-10,65,1320.0,62800.0,7620.0
2.06e-10,65,1200.0,63000.0,6890.0
2.06e-10,65,1100.0,63100.0,6210.0
2.06e-10,65,1000.0,63200.0,5640.0
2.06e-10,65,912.0,63300.0,5090.0
2.06e-10,65,832.0,63400.0,4570.0
2.06e-10,65,759.0,63500.0,4110.0
2.06e-10,65,692.0,63500.0,3730.0
2.06e-10,65,631.0,63500.0,3300.0
2.06e-10,65,575.0,63600.0,2990.0
2.06e-10,65,525.0,63600.0,2660.0
2.06e-10,65,479.0,63700.0,2370.0
2.06e-10,65,437.0,63700.0,2130.0
2.06e-10,65,398.0,63700.0,1910.0
2.06e-10,65,363.0,63700.0,1700.0
2.06e-10,65,331.0,63700.0,1510.0
2.06e-10,65,302.0,63700.0,1370.0
2.06e-10,65,275.0,63600.0,1240.0
2.06e-10,65,251.0,63700.0,1090.0
2.06e-10,65,229.0,63700.0,988.0
2.06e-10,65,209.0,63700.0,866.0
2.06e-10,65,191.0,63600.0,859.0
2.06e-10,65,174.0,63600.0,791.0
2.06e-10,65,158.0,63600.0,718.0
2.06e-10,65,145.0,63600.0,714.0
2.06e-10,65,132.0,63600.0,691.0
2.06e-10,65,120.0,63700.0,697.0
2.06e-10,65,110.0,63700.0,703.0
2.06e-10,65,100.0,63700.0,752.0
2.06e-10,65,91.2,63700.0,803.0
2.06e-10,65,83.2,63700.0,790.0
2.06e-10,65,75.9,63700.0,859.0
2.06e-10,65,69.2,63800.0,908.0
2.06e-10,65,63.1,63900.0,1090.0
2.06e-10,65,57.5,63900.0,814.0
2.06e-10,65,52.5,63600.0,2210.0
2.06e-10,65,47.9,64000.0,580.0
2.06e-10,65,43.7,63800.0,1420.0
2.06e-10,65,39.8,64000.0,1560.0
2.06e-10,65,36.3,63900.0,1770.0
2.06e-10,65,33.1,64100.0,1830.0
2.06e-10,65,30.2,64200.0,1920.0
2.06e-10,65,27.5,64300.0,2120.0
2.06e-10,65,25.1,64400.0,2340.0
2.06e-10,65,22.9,64500.0,2540.0
2.06e-10,65,20.9,64500.0,2700.0
2.06e-10,65,19.1,64800.0,2940.0
2.06e-10,65,17.4,64900.0,3160.0
2.06e-10,65,15.8,65100.0,3430.0
2.06e-10,65,14.5,65200.0,3750.0
2.06e-10,65,13.2,65400.0,3990.0
2.06e-10,65,12.0,65600.0,4140.0
2.06e-10,65,11.0,65900.0,4620.0
2.06e-10,65,10.0,66100.0,4900.0
2.06e-10,65,9.12,66300.0,5220.0
2.06e-10,65,8.32,66700.0,5530.0
2.06e-10,65,7.59,66900.0,5900.0
2.06e-10,65,6.92,67300.0,6270.0
2.06e-10,65,6.31,67600.0,6670.0
2.06e-10,65,5.75,68000.0,7040.0
2.06e-10,65,5.25,68500.0,7460.0
2.06e-10,65,4.79,68900.0,7820.0
2.06e-10,65,4.37,69400.0,8230.0
2.06e-10,65,3.98,69900.0,8690.0
2.06e-10,65,3.63,70500.0,9030.0
2.06e-10,65,3.31,71000.0,9460.0
2.06e-10,65,3.02,71700.0,9920.0
2.06e-10,65,2.75,72400.0,10300.0
2.06e-10,65,2.51,73100.0,10700.0
2.06e-10,65,2.29,73800.0,11100.0
2.06e-10,65,2.09,74500.0,11500.0
2.06e-10,65,1.91,75400.0,11900.0
2.06e-10,65,1.74,76200.0,12300.0
2.06e-10,65,1.58,77000.0,12700.0
2.06e-10,65,1.45,78000.0,13100.0
2.06e-10,65,1.32,78900.0,13500.0
2.06e-10,65,1.2,79800.0,13800.0
2.06e-10,65,1.1,80800.0,14100.0
2.06e-10,65,1.0,81900.0,14500.0
2.06e-10,70,1000000.0,2030.0,910.0
2.06e-10,70,912000.0,2060.0,967.0
2.06e-10,70,832000.0,2080.0,1020.0
2.06e-10,70,759000.0,2110.0,1080.0
2.06e-10,70,692000.0,2140.0,1140.0
2.06e-10,70,631000.0,2160.0,1210.0
2.06e-10,70,575000.0,2190.0,1290.0
2.06e-10,70,525000.0,2210.0,1380.0
2.06e-10,70,479000.0,2240.0,1470.0
2.06e-10,70,437000.0,2270.0,1570.0
2.06e-10,70,398000.0,2300.0,1680.0
2.06e-10,70,363000.0,2320.0,1790.0
2.06e-10,70,331000.0,2350.0,1930.0
2.06e-10,70,302000.0,2380.0,2080.0
2.06e-10,70,275000.0,2410.0,2240.0
2.06e-10,70,251000.0,2440.0,2420.0
2.06e-10,70,229000.0,2480.0,2620.0
2.06e-10,70,209000.0,2510.0,2840.0
2.06e-10,70,191000.0,2550.0,3080.0
2.06e-10,70,174000.0,2600.0,3340.0
2.06e-10,70,158000.0,2650.0,3630.0
2.06e-10,70,145000.0,2700.0,3950.0
2.06e-10,70,132000.0,2770.0,4300.0
2.06e-10,70,120000.0,3100.0,4820.0
2.06e-10,70,110000.0,3210.0,5240.0
2.06e-10,70,100000.0,3330.0,5690.0
2.06e-10,70,91200.0,3470.0,6190.0
2.06e-10,70,83200.0,3620.0,6720.0
2.06e-10,70,75900.0,3790.0,7300.0
2.06e-10,70,69200.0,4000.0,7930.0
2.06e-10,70,63100.0,4250.0,8610.0
2.06e-10,70,57500.0,4530.0,9350.0
2.06e-10,70,52500.0,4850.0,10200.0
2.06e-10,70,47900.0,5220.0,11000.0
2.06e-10,70,43700.0,5660.0,11900.0
2.06e-10,70,39800.0,6160.0,12900.0
2.06e-10,70,36300.0,6770.0,14000.0
2.06e-10,70,33100.0,7470.0,15000.0
2.06e-10,70,30200.0,8250.0,16200.0
2.06e-10,70,27500.0,9160.0,17400.0
2.06e-10,70,25100.0,10200.0,18600.0
2.06e-10,70,22900.0,11400.0,19900.0
2.06e-10,70,20900.0,12800.0,21200.0
2.06e-10,70,19100.0,14300.0,22400.0
2.06e-10,70,17400.0,16000.0,23600.0
2.06e-10,70,15800.0,17800.0,24800.0
2.06e-10,70,14500.0,19900.0,25800.0
2.06e-10,70,13200.0,22200.0,26800.0
2.06e-10,70,12000.0,24500.0,27500.0
2.06e-10,70,11000.0,27000.0,28100.0
2.06e-10,70,10000.0,29600.0,28400.0
2.06e-10,70,9120.0,34000.0,28700.0
2.06e-10,70,8320.0,36700.0,28500.0
2.06e-10,70,7590.0,39300.0,28000.0
2.06e-10,70,6920.0,41800.0,27200.0
2.06e-10,70,6310.0,44100.0,26400.0
2.06e-10,70,5750.0,46100.0,25400.0
2.06e-10,70,5250.0,48100.0,24200.0
2.06e-10,70,4790.0,50000.0,22900.0
2.06e-10,70,4370.0,51600.0,21700.0
2.06e-10,70,3980.0,53100.0,20300.0
2.06e-10,70,3630.0,54400.0,19000.0
2.06e-10,70,3310.0,55600.0,17700.0
2.06e-10,70,3020.0,56500.0,16400.0
2.06e-10,70,2750.0,57400.0,15200.0
2.06e-10,70,2510.0,58100.0,14000.0
2.06e-10,70,2290.0,58800.0,12800.0
2.06e-10,70,2090.0,59300.0,11800.0
2.06e-10,70,1910.0,59800.0,10800.0
2.06e-10,70,1740.0,60100.0,9850.0
2.06e-10,70,1580.0,60600.0,8950.0
2.06e-10,70,1450.0,60800.0,8190.0
2.06e-10,70,1320.0,61000.0,7460.0
2.06e-10,70,1200.0,61300.0,6740.0
2.06e-10,70,1100.0,61400.0,6110.0
2.06e-10,70,1000.0,61500.0,5510.0
2.06e-10,70,912.0,61600.0,4960.0
2.06e-10,70,832.0,61700.0,4490.0
2.06e-10,70,759.0,61800.0,4050.0
2.06e-10,70,692.0,61800.0,3690.0
2.06e-10,70,631.0,61900.0,3240.0
2.06e-10,70,575.0,62000.0,2930.0
2.06e-10,70,525.0,62000.0,2610.0
2.06e-10,70,479.0,62000.0,2320.0
2.06e-10,70,437.0,62000.0,2120.0
2.06e-10,70,398.0,62100.0,1830.0
2.06e-10,70,363.0,62100.0,1710.0
2.06e-10,70,331.0,62100.0,1470.0
2.06e-10,70,302.0,62100.0,1360.0
2.06e-10,70,275.0,62100.0,1230.0
2.06e-10,70,251.0,62100.0,1070.0
2.06e-10,70,229.0,62100.0,944.0
2.06e-10,70,209.0,62100.0,911.0
2.06e-10,70,191.0,62200.0,858.0
2.06e-10,70,174.0,62200.0,772.0
2.06e-10,70,158.0,62200.0,715.0
2.06e-10,70,145.0,62200.0,683.0
2.06e-10,70,132.0,62300.0,676.0
2.06e-10,70,120.0,62300.0,647.0
2.06e-10,70,110.0,62200.0,616.0
2.06e-10,70,100.0,62300.0,691.0
2.06e-10,70,91.2,62200.0,711.0
2.06e-10,70,83.2,62300.0,692.0
2.06e-10,70,75.9,62300.0,794.0
2.06e-10,70,69.2,62300.0,831.0
2.06e-10,70,63.1,62400.0,719.0
2.06e-10,70,57.5,62200.0,1050.0
2.06e-10,70,52.5,63400.0,1140.0
2.06e-10,70,47.9,62000.0,871.0
2.06e-10,70,43.7,62500.0,1210.0
2.06e-10,70,39.8,62600.0,1320.0
2.06e-10,70,36.3,62500.0,1540.0
2.06e-10,70,33.1,62700.0,1580.0
2.06e-10,70,30.2,62800.0,1640.0
2.06e-10,70,27.5,62900.0,1870.0
2.06e-10,70,25.1,63000.0,2030.0
2.06e-10,70,22.9,63100.0,2170.0
2.06e-10,70,20.9,63200.0,2350.0
2.06e-10,70,19.1,63300.0,2560.0
2.06e-10,70,17.4,63500.0,2730.0
2.06e-10,70,15.8,63600.0,2960.0
2.06e-10,70,14.5,63700.0,3240.0
2.06e-10,70,13.2,63800.0,3430.0
2.06e-10,70,12.0,64000.0,3740.0
2.06e-10,70,11.0,64300.0,3930.0
2.06e-10,70,10.0,64500.0,4260.0
2.06e-10,70,9.12,64700.0,4590.0
2.06e-10,70,8.32,64900.0,4900.0
2.06e-10,70,7.59,65200.0,5180.0
2.06e-10,70,6.92,65500.0,5590.0
2.06e-10,70,6.31,65800.0,5850.0
2.06e-10,70,5.75,66200.0,6220.0
2.06e-10,70,5.25,66500.0,6610.0
2.06e-10,70,4.79,67000.0,6990.0
2.06e-10,70,4.37,67400.0,7400.0
2.06e-10,70,3.98,67900.0,7810.0
2.06e-10,70,3.63,68400.0,8260.0
2.06e-10,70,3.31,68900.0,8590.0
2.06e-10,70,3.02,69500.0,8970.0
2.06e-10,70,2.75,70100.0,9450.0
2.06e-10,70,2.51,70700.0,9800.0
2.06e-10,70,2.29,71400.0,10300.0
2.06e-10,70,2.09,72100.0,10700.0
2.06e-10,70,1.91,72800.0,11100.0
2.06e-10,70,1.74,73600.0,11500.0
2.06e-10,70,1.58,74400.0,11900.0
2.06e-10,70,1.45,75300.0,12300.0
2.06e-10,70,1.32,76100.0,12700.0
2.06e-10,70,1.2,77200.0,13200.0
2.06e-10,70,1.1,78100.0,13400.0
2.06e-10,70,1.0,79200.0,13900.0
2.06e-10,75,1000000.0,1870.0,871.0
2.06e-10,75,912000.0,1900.0,918.0
2.06e-10,75,832000.0,1920.0,971.0
2.06e-10,75,759000.0,1950.0,1030.0
2.06e-10,75,692000.0,1970.0,1090.0
2.06e-10,75,631000.0,1990.0,1160.0
2.06e-10,75,575000.0,2020.0,1240.0
2.06e-10,75,525000.0,2040.0,1320.0
2.06e-10,75,479000.0,2060.0,1410.0
2.06e-10,75,437000.0,2090.0,1510.0
2.06e-10,75,398000.0,2110.0,1620.0
2.06e-10,75,363000.0,2140.0,1740.0
2.06e-10,75,331000.0,2160.0,1870.0
2.06e-10,75,302000.0,2190.0,2020.0
2.06e-10,75,275000.0,2220.0,2190.0
2.06e-10,75,251000.0,2250.0,2360.0
2.06e-10,75,229000.0,2280.0,2550.0
2.06e-10,75,209000.0,2310.0,2770.0
2.06e-10,75,191000.0,2350.0,3010.0
2.06e-10,75,174000.0,2400.0,3270.0
2.06e-10,75,158000.0,2450.0,3550.0
2.06e-10,75,145000.0,2500.0,3860.0
2.06e-10,75,132000.0,2560.0,4200.0
2.06e-10,75,120000.0,2650.0,4590.0
2.06e-10,75,110000.0,2990.0,5150.0
2.06e-10,75,100000.0,3110.0,5590.0
2.06e-10,75,91200.0,3250.0,6070.0
2.06e-10,75,83200.0,3390.0,6600.0
2.06e-10,75,75900.0,3570.0,7180.0
2.06e-10,75,69200.0,3780.0,7790.0
2.06e-10,75,63100.0,4030.0,8460.0
2.06e-10,75,57500.0,4320.0,9180.0
2.06e-10,75,52500.0,4630.0,9970.0
2.06e-10,75,47900.0,5000.0,10800.0
2.06e-10,75,43700.0,5450.0,11700.0
2.06e-10,75,39800.0,5980.0,12700.0
2.06e-10,75,36300.0,6550.0,13700.0
2.06e-10,75,33100.0,7260.0,14700.0
2.06e-10,75,30200.0,8050.0,15900.0
2.06e-10,75,27500.0,8940.0,17000.0
2.06e-10,75,25100.0,9990.0,18200.0
2.06e-10,75,22900.0,11200.0,19400.0
2.06e-10,75,20900.0,12500.0,20600.0
2.06e-10,75,19100.0,14000.0,21800.0
2.06e-10,75,17400.0,15700.0,23000.0
2.06e-10,75,15800.0,17500.0,24100.0
2.06e-10,75,14500.0,19500.0,25000.0
2.06e-10,75,13200.0,21800.0,25800.0
2.06e-10,75,12000.0,24000.0,26600.0
2.06e-10,75,11000.0,26400.0,27100.0
2.06e-10,75,10000.0,28800.0,27400.0
2.06e-10,75,9120.0,31400.0,27400.0
2.06e-10,75,8320.0,35800.0,27300.0
2.06e-10,75,7590.0,38300.0,26800.0
2.06e-10,75,6920.0,40600.0,26100.0
2.06e-10,75,6310.0,42800.0,25200.0
2.06e-10,75,5750.0,44800.0,24200.0
2.06e-10,75,5250.0,46600.0,23100.0
2.06e-10,75,4790.0,48500.0,21800.0
2.06e-10,75,4370.0,49900.0,20600.0
2.06e-10,75,3980.0,51300.0,19300.0
2.06e-10,75,3630.0,52600.0,18000.0
2.06e-10,75,3310.0,53600.0,16800.0
2.06e-10,75,3020.0,54500.0,15600.0
2.06e-10,75,2750.0,55400.0,14400.0
2.06e-10,75,2510.0,56100.0,13200.0
2.06e-10,75,2290.0,56700.0,12200.0
2.06e-10,75,2090.0,57200.0,11200.0
2.06e-10,75,1910.0,57600.0,10300.0
2.06e-10,75,1740.0,58000.0,9380.0
2.06e-10,75,1580.0,58300.0,8480.0
2.06e-10,75,1450.0,58600.0,7790.0
2.06e-10,75,1320.0,58800.0,7040.0
2.06e-10,75,1200.0,59100.0,6400.0
2.06e-10,75,1100.0,59200.0,5750.0
2.06e-10,75,1000.0,59300.0,5290.0
2.06e-10,75,912.0,59400.0,4720.0
2.06e-10,75,832.0,59500.0,4270.0
2.06e-10,75,759.0,59600.0,3870.0
2.06e-10,75,692.0,59700.0,3440.0
2.06e-10,75,631.0,59700.0,3110.0
2.06e-10,75,575.0,59800.0,2770.0
2.06e-10,75,525.0,59800.0,2500.0
2.06e-10,75,479.0,59900.0,2210.0
2.06e-10,75,437.0,59900.0,1970.0
2.06e-10,75,398.0,59900.0,1780.0
2.06e-10,75,363.0,60000.0,1600.0
2.06e-10,75,331.0,59900.0,1410.0
2.06e-10,75,302.0,59900.0,1280.0
2.06e-10,75,275.0,60000.0,1110.0
2.06e-10,75,251.0,60000.0,1020.0
2.06e-10,75,229.0,60000.0,903.0
2.06e-10,75,209.0,60100.0,830.0
2.06e-10,75,191.0,60100.0,764.0
2.06e-10,75,174.0,60000.0,673.0
2.06e-10,75,158.0,60200.0,621.0
2.06e-10,75,145.0,60200.0,570.0
2.06e-10,75,132.0,60200.0,589.0
2.06e-10,75,120.0,60200.0,579.0
2.06e-10,75,110.0,60100.0,577.0
2.06e-10,75,100.0,60200.0,586.0
2.06e-10,75,91.2,60300.0,622.0
2.06e-10,75,83.2,60300.0,649.0
2.06e-10,75,75.9,60300.0,642.0
2.06e-10,75,69.2,60400.0,745.0
2.06e-10,75,63.1,60400.0,794.0
2.06e-10,75,57.5,60300.0,655.0
2.06e-10,75,52.5,60700.0,1690.0
2.06e-10,75,47.9,60300.0,414.0
2.06e-10,75,43.7,60500.0,1070.0
2.06e-10,75,39.8,60600.0,1140.0
2.06e-10,75,36.3,60600.0,1350.0
2.06e-10,75,33.1,60700.0,1320.0
2.06e-10,75,30.2,60800.0,1480.0
2.06e-10,75,27.5,60900.0,1580.0
2.06e-10,75,25.1,61000.0,1790.0
2.06e-10,75,22.9,61100.0,1860.0
2.06e-10,75,20.9,61100.0,2010.0
2.06e-10,75,19.1,61300.0,2200.0
2.06e-10,75,17.4,61300.0,2380.0
2.06e-10,75,15.8,61500.0,2550.0
2.06e-10,75,14.5,61700.0,2790.0
2.06e-10,75,13.2,61700.0,2930.0
2.06e-10,75,12.0,61900.0,3200.0
2.06e-10,75,11.0,62100.0,3410.0
2.06e-10,75,10.0,62300.0,3670.0
2.06e-10,75,9.12,62500.0,3960.0
2.06e-10,75,8.32,62600.0,4250.0
2.06e-10,75,7.59,62900.0,4460.0
2.06e-10,75,6.92,63200.0,4800.0
2.06e-10,75,6.31,63500.0,5110.0
2.06e-10,75,5.75,63700.0,5450.0
2.06e-10,75,5.25,64100.0,5770.0
2.06e-10,75,4.79,64400.0,6140.0
2.06e-10,75,4.37,64700.0,6440.0
2.06e-10,75,3.98,65100.0,6850.0
2.06e-10,75,3.63,65600.0,7200.0
2.06e-10,75,3.31,66100.0,7620.0
2.06e-10,75,3.02,66600.0,7990.0
2.06e-10,75,2.75,67100.0,8390.0
2.06e-10,75,2.51,67700.0,8850.0
2.06e-10,75,2.29,68300.0,9260.0
2.06e-10,75,2.09,68900.0,9660.0
2.06e-10,75,1.91,69600.0,10100.0
2.06e-10,75,1.74,70400.0,10400.0
2.06e-10,75,1.58,71100.0,10900.0
2.06e-10,75,1.45,72000.0,11300.0
2.06e-10,75,1.32,72800.0,11700.0
2.06e-10,75,1.2,73600.0,12100.0
2.06e-10,75,1.1,74600.0,12500.0
2.06e-10,75,1.0,75500.0,13000.0
2.06e-10,80,1000000.0,1720.0,825.0
2.06e-10,80,912000.0,1740.0,872.0
2.06e-10,80,832000.0,1760.0,922.0
2.06e-10,80,759000.0,1780.0,985.0
2.06e-10,80,692000.0,1810.0,1040.0
2.06e-10,80,631000.0,1820.0,1110.0
2.06e-10,80,575000.0,1840.0,1190.0
2.06e-10,80,525000.0,1870.0,1270.0
2.06e-10,80,479000.0,1890.0,1360.0
2.06e-10,80,437000.0,1910.0,1460.0
2.06e-10,80,398000.0,1930.0,1570.0
2.06e-10,80,363000.0,1950.0,1690.0
2.06e-10,80,331000.0,1970.0,1820.0
2.06e-10,80,302000.0,2000.0,1960.0
2.06e-10,80,275000.0,2030.0,2130.0
2.06e-10,80,251000.0,2050.0,2300.0
2.06e-10,80,229000.0,2080.0,2500.0
2.06e-10,80,209000.0,2120.0,2710.0
2.06e-10,80,191000.0,2150.0,2940.0
2.06e-10,80,174000.0,2190.0,3200.0
2.06e-10,80,158000.0,2250.0,3480.0
2.06e-10,80,145000.0,2310.0,3790.0
2.06e-10,80,132000.0,2370.0,4130.0
2.06e-10,80,120000.0,2440.0,4500.0
2.06e-10,80,110000.0,2780.0,5050.0
2.06e-10,80,100000.0,2900.0,5490.0
2.06e-10,80,91200.0,3050.0,5970.0
2.06e-10,80,83200.0,3210.0,6480.0
2.06e-10,80,75900.0,3390.0,7040.0
2.06e-10,80,69200.0,3610.0,7650.0
2.06e-10,80,63100.0,3860.0,8310.0
2.06e-10,80,57500.0,4150.0,9010.0
2.06e-10,80,52500.0,4470.0,9760.0
2.06e-10,80,47900.0,4860.0,10600.0
2.06e-10,80,43700.0,5310.0,11400.0
2.06e-10,80,39800.0,5830.0,12400.0
2.06e-10,80,36300.0,6430.0,13300.0
2.06e-10,80,33100.0,7140.0,14400.0
2.06e-10,80,30200.0,7940.0,15400.0
2.06e-10,80,27500.0,8860.0,16600.0
2.06e-10,80,25100.0,9910.0,17700.0
2.06e-10,80,22900.0,11100.0,18800.0
2.06e-10,80,20900.0,12500.0,19900.0
2.06e-10,80,19100.0,13900.0,21000.0
2.06e-10,80,17400.0,15600.0,22100.0
2.06e-10,80,15800.0,17400.0,23100.0
2.06e-10,80,14500.0,19300.0,23900.0
2.06e-10,80,13200.0,21400.0,24600.0
2.06e-10,80,12000.0,23600.0,25100.0
2.06e-10,80,11000.0,25900.0,25500.0
2.06e-10,80,10000.0,28300.0,25700.0
2.06e-10,80,9120.0,30600.0,25700.0
2.06e-10,80,8320.0,33000.0,25400.0
2.06e-10,80,7590.0,37100.0,24800.0
2.06e-10,80,6920.0,39200.0,24100.0
2.06e-10,80,6310.0,41300.0,23200.0
2.06e-10,80,5750.0,43000.0,22200.0
2.06e-10,80,5250.0,44800.0,21100.0
2.06e-10,80,4790.0,46300.0,19900.0
2.06e-10,80,4370.0,47800.0,18500.0
2.06e-10,80,3980.0,48900.0,17500.0
2.06e-10,80,3630.0,50000.0,16300.0
2.06e-10,80,3310.0,50900.0,15100.0
2.06e-10,80,3020.0,51800.0,14000.0
2.06e-10,80,2750.0,52400.0,12900.0
2.06e-10,80,2510.0,53100.0,11900.0
2.06e-10,80,2290.0,53600.0,10800.0
2.06e-10,80,2090.0,54000.0,9940.0
2.06e-10,80,1910.0,54400.0,9100.0
2.06e-10,80,1740.0,54800.0,8270.0
2.06e-10,80,1580.0,55000.0,7510.0
2.06e-10,80,1450.0,55300.0,6820.0
2.06e-10,80,1320.0,55500.0,6180.0
2.06e-10,80,1200.0,55700.0,5650.0
2.06e-10,80,1100.0,55800.0,4990.0
2.06e-10,80,1000.0,55900.0,4530.0
2.06e-10,80,912.0,56000.0,4070.0
2.06e-10,80,832.0,56100.0,3620.0
2.06e-10,80,759.0,56100.0,3280.0
2.06e-10,80,692.0,56200.0,2920.0
2.06e-10,80,631.0,56300.0,2640.0
2.06e-10,80,575.0,56400.0,2310.0
2.06e-10,80,525.0,56300.0,2060.0
2.06e-10,80,479.0,56400.0,1830.0
2.06e-10,80,437.0,56400.0,1620.0
2.06e-10,80,398.0,56400.0,1430.0
2.06e-10,80,363.0,56500.0,1250.0
2.06e-10,80,331.0,56500.0,1100.0
2.06e-10,80,302.0,56500.0,992.0
2.06e-10,80,275.0,56500.0,862.0
2.06e-10,80,251.0,56600.0,753.0
2.06e-10,80,229.0,56500.0,672.0
2.06e-10,80,209.0,56500.0,604.0
2.06e-10,80,191.0,56500.0,541.0
2.06e-10,80,174.0,56500.0,488.0
2.06e-10,80,158.0,56600.0,450.0
2.06e-10,80,145.0,56600.0,420.0
2.06e-10,80,132.0,56600.0,410.0
2.06e-10,80,120.0,56600.0,406.0
2.06e-10,80,110.0,56600.0,414.0
2.06e-10,80,100.0,56600.0,455.0
2.06e-10,80,91.2,56600.0,483.0
2.06e-10,80,83.2,56700.0,491.0
2.06e-10,80,75.9,56700.0,544.0
2.06e-10,80,69.2,56700.0,602.0
2.06e-10,80,63.1,56800.0,604.0
